unit_type	unit_id	label	grade	winning_sources	winning_records	n_true	n_false	total_records	unique_sources_all	unique_uid_count	unique_roi_count
UID	P62244	POSITIVE	1S-1R	1	1	1	172	173	10	1	2
UID	P62249	POSITIVE	3S-4R	3	4	4	83	87	12	1	2
UID	P62253	NEGATIVE	3S-6R	3	6	0	6	6	3	1	1
UID	P62258	NEGATIVE	12S-50R	12	50	0	50	50	12	1	2
UID	P62263	POSITIVE	1S-1R	1	1	1	33	34	8	1	3
UID	P62266	POSITIVE	3S-7R	3	7	7	27	34	10	1	1
UID	P62273	POSITIVE	1S-1R	1	1	1	17	18	8	1	1
UID	P62273-2	NEGATIVE	1S-3R	1	3	0	3	3	1	1	1
UID	P62280	POSITIVE	8S-28R	8	28	28	268	296	13	1	3
UID	P62304	NEGATIVE	6S-16R	6	16	0	16	16	6	1	1
UID	P62306	POSITIVE	1S-1R	1	1	1	82	83	11	1	1
UID	P62312	NEGATIVE	3S-7R	3	7	0	7	7	3	1	1
UID	P62316	POSITIVE	1S-1R	1	1	1	105	106	11	1	2
UID	P62318	POSITIVE	1S-1R	1	1	1	37	38	10	1	2
UID	P62324	NEGATIVE	3S-7R	3	7	0	7	7	3	1	1
UID	P62330	NEGATIVE	8S-26R	8	26	0	26	26	8	1	2
UID	P62380	NEGATIVE	3S-4R	3	4	0	4	4	3	1	2
UID	P62424	POSITIVE	3S-4R	3	4	4	84	88	9	1	3
UID	P62487	POSITIVE	1S-4R	1	4	4	55	59	9	1	3
UID	P62495	POSITIVE	3S-4R	3	4	4	41	45	10	1	4
UID	P62633	POSITIVE	3S-15R	3	15	15	512	527	12	1	20
UID	P62633-4	POSITIVE	1S-7R	1	7	7	32	39	1	1	14
UID	P62699	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	P62701	POSITIVE	6S-12R	6	12	12	91	103	13	1	4
UID	P62714	POSITIVE	1S-6R	1	6	6	37	43	4	1	4
UID	P62736	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	P62745	POSITIVE	1S-32R	1	32	32	38	70	5	1	4
UID	P62753	POSITIVE	5S-9R	5	9	9	198	207	13	1	3
UID	P62760	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	P62820	POSITIVE	1S-2R	1	2	2	54	56	8	1	3
UID	P62826	NEGATIVE	12S-190R	12	190	0	190	190	12	1	3
UID	P62829	POSITIVE	8S-14R	8	14	14	168	182	13	1	2
UID	P62834	NEGATIVE	7S-36R	7	36	0	36	36	7	1	5
UID	P62837	NEGATIVE	3S-3R	3	3	0	3	3	3	1	1
UID	P62851	POSITIVE	1S-1R	1	1	1	20	21	9	1	1
UID	P62854	POSITIVE	1S-1R	1	1	1	153	154	6	1	5
UID	P62857	POSITIVE	2S-2R	2	2	2	89	91	11	1	1
UID	P62873	POSITIVE	4S-8R	4	8	8	195	203	13	1	12
UID	P62875	NEGATIVE	2S-2R	2	2	0	2	2	2	1	1
UID	P62877	POSITIVE	1S-1R	1	1	1	78	79	7	1	1
UID	P62879	POSITIVE	3S-8R	3	8	8	160	168	13	1	12
UID	P62888	POSITIVE	4S-5R	4	5	5	119	124	12	1	3
UID	P62906	POSITIVE	1S-1R	1	1	1	152	153	12	1	3
UID	P62910	POSITIVE	2S-2R	2	2	2	180	182	11	1	2
UID	P62913	POSITIVE	8S-13R	8	13	13	307	320	13	1	4
UID	P62917	POSITIVE	2S-5R	2	5	5	48	53	9	1	4
UID	P62937	POSITIVE	2S-7R	2	7	7	260	267	11	1	4
UID	P62942	POSITIVE	1S-1R	1	1	1	13	14	7	1	1
UID	P62979	POSITIVE	4S-11R	4	11	11	189	200	11	1	6
UID	P62987	POSITIVE	3S-8R	3	8	8	82	90	10	1	3
UID	P62993	POSITIVE	2S-3R	2	3	3	98	101	11	1	2
UID	P62995	POSITIVE	1S-2R	1	2	2	28	30	7	1	2
UID	P63000	POSITIVE	4S-4R	4	4	4	96	100	9	1	5
UID	P63000-2	NEGATIVE	1S-10R	1	10	0	10	10	1	1	4
UID	P63010	POSITIVE	2S-3R	2	3	3	77	80	9	1	13
UID	P63010-2	NEGATIVE	2S-30R	2	30	0	30	30	2	1	10
UID	P63092	NEGATIVE	4S-133R	4	133	0	133	133	4	1	5
UID	P63096	POSITIVE	1S-2R	1	2	2	15	17	3	1	4
UID	P63098	POSITIVE	1S-1R	1	1	1	14	15	5	1	2
UID	P63104	POSITIVE	2S-2R	2	2	2	49	51	11	1	3
UID	P63146	NEGATIVE	2S-3R	2	3	0	3	3	2	1	1
UID	P63151	POSITIVE	2S-20R	2	20	20	108	128	10	1	6
UID	P63151-2	POSITIVE	1S-1R	1	1	1	12	13	1	1	5
UID	P63162	NEGATIVE	3S-8R	3	8	0	8	8	3	1	3
UID	P63165	NEGATIVE	7S-23R	7	23	0	23	23	7	1	1
UID	P63167	POSITIVE	1S-1R	1	1	1	103	104	10	1	2
UID	P63172	POSITIVE	1S-1R	1	1	1	10	11	3	1	3
UID	P63173	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	P63208	POSITIVE	3S-4R	3	4	4	120	124	12	1	3
UID	P63215	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	P63218	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	P63220	POSITIVE	3S-4R	3	4	4	178	182	11	1	2
UID	P63241-2	POSITIVE	2S-2R	2	2	2	42	44	7	1	4
UID	P63244	POSITIVE	7S-34R	7	34	34	403	437	13	1	8
UID	P63252	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	P63261	POSITIVE	1S-1R	1	1	1	26	27	4	1	5
UID	P63272	NEGATIVE	5S-23R	5	23	0	23	23	5	1	4
UID	P63279	POSITIVE	2S-2R	2	2	2	32	34	9	1	4
UID	P67775	POSITIVE	1S-1R	1	1	1	88	89	11	1	9
UID	P67870	POSITIVE	3S-4R	3	4	4	39	43	5	1	4
UID	P67936	NEGATIVE	9S-40R	9	40	0	40	40	9	1	2
UID	P67936-2	NEGATIVE	1S-4R	1	4	0	4	4	1	1	2
UID	P68032	POSITIVE	1S-1R	1	1	1	3	4	2	1	2
UID	P68036	POSITIVE	2S-2R	2	2	2	88	90	11	1	2
UID	P68036-3	NEGATIVE	1S-3R	1	3	0	3	3	1	1	1
UID	P68104	POSITIVE	6S-13R	6	13	13	94	107	12	1	6
UID	P68133	NEGATIVE	2S-3R	2	3	0	3	3	2	1	2
UID	P68366	POSITIVE	5S-46R	5	46	46	87	133	9	1	13
UID	P68371	POSITIVE	4S-17R	4	17	17	34	51	6	1	8
UID	P68402	POSITIVE	3S-4R	3	4	4	77	81	9	1	3
UID	P68431	POSITIVE	2S-6R	2	6	6	35	41	7	1	2
UID	P68543	NEGATIVE	3S-7R	3	7	0	7	7	3	1	1
UID	P68871	POSITIVE	1S-1R	1	1	1	1	2	2	1	2
UID	P69849	POSITIVE	1S-1R	1	1	1	3	4	1	1	2
UID	P78310	NEGATIVE	1S-22R	1	22	0	22	22	1	1	1
UID	P78312	POSITIVE	1S-6R	1	6	6	29	35	4	1	6
UID	P78314	POSITIVE	1S-1R	1	1	1	10	11	3	1	2
UID	P78316	NEGATIVE	5S-138R	5	138	0	138	138	5	1	5
UID	P78317	POSITIVE	1S-1R	1	1	1	4	5	2	1	3
UID	P78318	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	P78325	POSITIVE	1S-1R	1	1	1	2	3	1	1	2
UID	P78330	NEGATIVE	2S-3R	2	3	0	3	3	2	1	2
UID	P78332	POSITIVE	3S-4R	3	4	4	66	70	7	1	4
UID	P78337	POSITIVE	2S-3R	2	3	3	50	53	4	1	3
UID	P78344	POSITIVE	1S-1R	1	1	1	43	44	9	1	7
UID	P78345	NEGATIVE	5S-89R	5	89	0	89	89	5	1	4
UID	P78346	POSITIVE	1S-6R	1	6	6	125	131	9	1	4
UID	P78346-2	NEGATIVE	1S-9R	1	9	0	9	9	1	1	4
UID	P78347	POSITIVE	4S-6R	4	6	6	278	284	11	1	8
UID	P78348	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	P78352	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	P78356	POSITIVE	1S-1R	1	1	1	56	57	7	1	3
UID	P78357	POSITIVE	1S-1R	1	1	1	63	64	2	1	9
UID	P78362	NEGATIVE	6S-60R	6	60	0	60	60	6	1	3
UID	P78362-2	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	P78364	NEGATIVE	4S-30R	4	30	0	30	30	4	1	4
UID	P78368	POSITIVE	1S-1R	1	1	1	10	11	6	1	4
UID	P78371	POSITIVE	5S-7R	5	7	7	274	281	12	1	5
UID	P78381	POSITIVE	2S-3R	2	3	3	16	19	3	1	1
UID	P78382	NEGATIVE	1S-4R	1	4	0	4	4	1	1	2
UID	P78383	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	P78395	NEGATIVE	2S-5R	2	5	0	5	5	2	1	3
UID	P78406	POSITIVE	3S-6R	3	6	6	94	100	9	1	8
UID	P78410	NEGATIVE	2S-4R	2	4	0	4	4	2	1	1
UID	P78411	POSITIVE	1S-1R	1	1	1	1	2	1	1	1
UID	P78413	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	P78426	POSITIVE	1S-1R	1	1	1	3	4	1	1	1
UID	P78504	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	P78508	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	P78524	NEGATIVE	2S-7R	2	7	0	7	7	2	1	3
UID	P78536	POSITIVE	2S-4R	2	4	4	59	63	6	1	5
UID	P78537	NEGATIVE	3S-5R	3	5	0	5	5	3	1	1
UID	P78540	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	P78543	POSITIVE	1S-1R	1	1	1	3	4	3	1	1
UID	P78563	NEGATIVE	4S-8R	4	8	0	8	8	4	1	3
UID	P79522	POSITIVE	1S-3R	1	3	3	38	41	3	1	3
UID	P80188	POSITIVE	2S-3R	2	3	3	2	5	2	1	2
UID	P80217	NEGATIVE	3S-15R	3	15	0	15	15	3	1	3
UID	P80217-2	NEGATIVE	1S-3R	1	3	0	3	3	1	1	2
UID	P80297	POSITIVE	1S-1R	1	1	1	64	65	2	1	3
UID	P80365	POSITIVE	2S-2R	2	2	2	1	3	3	1	2
UID	P80404	POSITIVE	1S-1R	1	1	1	12	13	4	1	4
UID	P81274	POSITIVE	1S-2R	1	2	2	2	4	2	1	3
UID	P81408	POSITIVE	1S-3R	1	3	3	5	8	1	1	2
UID	P81408-4	NEGATIVE	1S-4R	1	4	0	4	4	1	1	2
UID	P81877	POSITIVE	1S-1R	1	1	1	6	7	5	1	1
UID	P82094	POSITIVE	2S-6R	2	6	6	129	135	5	1	7
UID	P82094-2	NEGATIVE	1S-6R	1	6	0	6	6	1	1	3
UID	P82650	POSITIVE	1S-1R	1	1	1	8	9	3	1	1
UID	P82663	POSITIVE	1S-2R	1	2	2	28	30	7	1	3
UID	P82673	NEGATIVE	4S-19R	4	19	0	19	19	4	1	3
UID	P82675	POSITIVE	3S-3R	3	3	3	147	150	10	1	3
UID	P82912	POSITIVE	1S-2R	1	2	2	66	68	9	1	3
UID	P82914	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	P82921	POSITIVE	2S-2R	2	2	2	24	26	8	1	2
UID	P82930	NEGATIVE	4S-10R	4	10	0	10	10	4	1	1
UID	P82932	POSITIVE	5S-5R	5	5	5	73	78	11	1	1
UID	P82933	POSITIVE	2S-2R	2	2	2	144	146	9	1	3
UID	P82979	NEGATIVE	5S-11R	5	11	0	11	11	5	1	1
UID	P82987	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	P83105	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	P83110	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	P83111	POSITIVE	2S-2R	2	2	2	65	67	6	1	3
UID	P83369	POSITIVE	4S-6R	4	6	6	7	13	6	1	1
UID	P83436	POSITIVE	5S-12R	5	12	12	245	257	9	1	6
UID	P83731	POSITIVE	7S-31R	7	31	31	173	204	13	1	2
UID	P83859	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	P83876	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	P83881	NEGATIVE	3S-22R	3	22	0	22	22	3	1	4
UID	P83916	POSITIVE	1S-1R	1	1	1	16	17	5	1	2
UID	P84022	NEGATIVE	2S-5R	2	5	0	5	5	2	1	1
UID	P84074	POSITIVE	1S-11R	1	11	11	5	16	3	1	1
UID	P84077	NEGATIVE	6S-15R	6	15	0	15	15	6	1	1
UID	P84085	POSITIVE	1S-1R	1	1	1	28	29	10	1	2
UID	P84090	NEGATIVE	9S-32R	9	32	0	32	32	9	1	3
UID	P84095	POSITIVE	4S-7R	4	7	7	72	79	8	1	7
UID	P84103	POSITIVE	1S-3R	1	3	3	208	211	12	1	4
UID	P84157	POSITIVE	1S-4R	1	4	4	6	10	1	1	1
UID	P84243	POSITIVE	2S-2R	2	2	2	13	15	7	1	1
UID	P85037	POSITIVE	7S-13R	7	13	13	292	305	12	1	4
UID	P85298	NEGATIVE	1S-4R	1	4	0	4	4	1	1	2
UID	P85299	POSITIVE	1S-1R	1	1	1	47	48	4	1	2
UID	P86452	NEGATIVE	3S-21R	3	21	0	21	21	3	1	3
UID	P86790	POSITIVE	1S-2R	1	2	2	43	45	9	1	3
UID	P98153	POSITIVE	1S-1R	1	1	1	47	48	2	1	4
UID	P98155	POSITIVE	1S-1R	1	1	1	20	21	1	1	1
UID	P98170	POSITIVE	4S-7R	4	7	7	58	65	10	1	8
UID	P98171	POSITIVE	1S-1R	1	1	1	26	27	3	1	5
UID	P98171-2	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	P98172	POSITIVE	1S-1R	1	1	1	6	7	4	1	2
UID	P98173	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	P98174	POSITIVE	2S-22R	2	22	22	30	52	3	1	7
UID	P98175	POSITIVE	1S-1R	1	1	1	3	4	3	1	2
UID	P98177	POSITIVE	1S-7R	1	7	7	28	35	2	1	3
UID	P98194	POSITIVE	1S-7R	1	7	7	234	241	5	1	11
UID	P98194-7	NEGATIVE	1S-20R	1	20	0	20	20	1	1	10
UID	P98196	POSITIVE	2S-2R	2	2	2	2	4	3	1	4
UID	P98198	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q00005-7	POSITIVE	1S-5R	1	5	5	43	48	3	1	3
UID	Q00013	POSITIVE	5S-7R	5	7	7	202	209	8	1	4
UID	Q00059	NEGATIVE	6S-74R	6	74	0	74	74	6	1	4
UID	Q00169	NEGATIVE	7S-20R	7	20	0	20	20	7	1	4
UID	Q00266	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	Q00325	POSITIVE	2S-2R	2	2	2	83	85	5	1	2
UID	Q00325-2	POSITIVE	1S-3R	1	3	3	13	16	1	1	7
UID	Q00341	POSITIVE	3S-4R	3	4	4	186	190	11	1	9
UID	Q00403	POSITIVE	1S-2R	1	2	2	191	193	9	1	8
UID	Q00534	POSITIVE	3S-6R	3	6	6	63	69	9	1	5
UID	Q00535	POSITIVE	4S-5R	4	5	5	155	160	10	1	7
UID	Q00536-2	POSITIVE	3S-4R	3	4	4	60	64	6	1	3
UID	Q00537	POSITIVE	1S-1R	1	1	1	3	4	4	1	2
UID	Q00577	POSITIVE	2S-2R	2	2	2	87	89	9	1	2
UID	Q00587	POSITIVE	3S-6R	3	6	6	36	42	4	1	1
UID	Q00597	NEGATIVE	1S-6R	1	6	0	6	6	1	1	1
UID	Q00610	POSITIVE	12S-44R	12	44	44	582	626	13	1	29
UID	Q00613	POSITIVE	3S-4R	3	4	4	33	37	6	1	4
UID	Q00653	POSITIVE	7S-13R	7	13	13	147	160	11	1	9
UID	Q00688	NEGATIVE	7S-15R	7	15	0	15	15	7	1	1
UID	Q00722	POSITIVE	1S-4R	1	4	4	24	28	2	1	6
UID	Q00765	POSITIVE	9S-15R	9	15	15	77	92	11	1	3
UID	Q00796	POSITIVE	6S-8R	6	8	8	76	84	11	1	10
UID	Q00839	POSITIVE	7S-20R	7	20	20	530	550	12	1	13
UID	Q00978	POSITIVE	1S-2R	1	2	2	17	19	2	1	4
UID	Q00987-11	POSITIVE	1S-1R	1	1	1	17	18	3	1	6
UID	Q01081	POSITIVE	1S-2R	1	2	2	60	62	8	1	5
UID	Q01085	NEGATIVE	3S-8R	3	8	0	8	8	3	1	4
UID	Q01085-2	POSITIVE	1S-1R	1	1	1	5	6	1	1	2
UID	Q01094	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q01118	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q01151	NEGATIVE	1S-8R	1	8	0	8	8	1	1	1
UID	Q01167	NEGATIVE	4S-59R	4	59	0	59	59	4	1	2
UID	Q01196	NEGATIVE	2S-4R	2	4	0	4	4	2	1	1
UID	Q01201	POSITIVE	2S-3R	2	3	3	32	35	5	1	9
UID	Q01415	POSITIVE	1S-3R	1	3	3	20	23	10	1	6
UID	Q01432	NEGATIVE	3S-11R	3	11	0	11	11	3	1	2
UID	Q01459	POSITIVE	1S-1R	1	1	1	5	6	3	1	1
UID	Q01469	POSITIVE	6S-16R	6	16	16	103	119	9	1	6
UID	Q01518	NEGATIVE	11S-142R	11	142	0	142	142	11	1	5
UID	Q01543	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	Q01581	POSITIVE	7S-27R	7	27	27	212	239	13	1	10
UID	Q01650	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	Q01658	POSITIVE	3S-7R	3	7	7	41	48	10	1	4
UID	Q01664	POSITIVE	4S-5R	4	5	5	10	15	7	1	1
UID	Q01780	POSITIVE	4S-7R	4	7	7	261	268	11	1	11
UID	Q01804	POSITIVE	2S-5R	2	5	5	176	181	6	1	6
UID	Q01813	POSITIVE	6S-18R	6	18	18	275	293	13	1	11
UID	Q01826	NEGATIVE	6S-43R	6	43	0	43	43	6	1	3
UID	Q01831	POSITIVE	2S-3R	2	3	3	139	142	9	1	12
UID	Q01844	POSITIVE	1S-1R	1	1	1	65	66	10	1	5
UID	Q01844-5	NEGATIVE	1S-12R	1	12	0	12	12	1	1	4
UID	Q01850	POSITIVE	2S-7R	2	7	7	70	77	7	1	5
UID	Q01955	POSITIVE	1S-1R	1	1	1	0	1	1	1	1
UID	Q01959	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q01968	POSITIVE	2S-3R	2	3	3	104	107	4	1	9
UID	Q01970	POSITIVE	1S-1R	1	1	1	36	37	7	1	8
UID	Q01973	NEGATIVE	1S-20R	1	20	0	20	20	1	1	1
UID	Q01974	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q02040	POSITIVE	5S-13R	5	13	13	189	202	10	1	10
UID	Q02080	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q02083	NEGATIVE	1S-4R	1	4	0	4	4	1	1	1
UID	Q02086	POSITIVE	1S-2R	1	2	2	42	44	4	1	11
UID	Q02153	POSITIVE	1S-3R	1	3	3	1	4	2	1	2
UID	Q02156	NEGATIVE	2S-10R	2	10	0	10	10	2	1	2
UID	Q02218	POSITIVE	2S-2R	2	2	2	65	67	12	1	8
UID	Q02241	POSITIVE	5S-18R	5	18	18	258	276	9	1	15
UID	Q02252	POSITIVE	6S-58R	6	58	58	145	203	12	1	4
UID	Q02318	NEGATIVE	1S-4R	1	4	0	4	4	1	1	1
UID	Q02338	POSITIVE	6S-14R	6	14	14	106	120	11	1	6
UID	Q02363	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q02446	POSITIVE	1S-3R	1	3	3	50	53	5	1	4
UID	Q02447	NEGATIVE	4S-38R	4	38	0	38	38	4	1	6
UID	Q02487	POSITIVE	2S-5R	2	5	5	33	38	5	1	9
UID	Q02535	NEGATIVE	2S-2R	2	2	0	2	2	2	1	2
UID	Q02543	POSITIVE	5S-13R	5	13	13	320	333	12	1	5
UID	Q02548	NEGATIVE	1S-3R	1	3	0	3	3	1	1	3
UID	Q02556	POSITIVE	2S-3R	2	3	3	5	8	3	1	5
UID	Q02742	NEGATIVE	1S-2R	1	2	0	2	2	1	1	1
UID	Q02750	POSITIVE	1S-1R	1	1	1	93	94	11	1	4
UID	Q02790	POSITIVE	1S-1R	1	1	1	126	127	12	1	5
UID	Q02809	POSITIVE	2S-2R	2	2	2	96	98	9	1	6
UID	Q02833	POSITIVE	2S-3R	2	3	3	144	147	4	1	5
UID	Q02878	POSITIVE	2S-2R	2	2	2	36	38	8	1	1
UID	Q02880	POSITIVE	5S-32R	5	32	32	218	250	8	1	15
UID	Q02880-2	NEGATIVE	2S-4R	2	4	0	4	4	2	1	1
UID	Q02930	POSITIVE	1S-2R	1	2	2	8	10	2	1	3
UID	Q02952	POSITIVE	5S-15R	5	15	15	246	261	7	1	10
UID	Q02962	NEGATIVE	2S-2R	2	2	0	2	2	2	1	1
UID	Q02978	POSITIVE	1S-1R	1	1	1	70	71	5	1	1
UID	Q03013	NEGATIVE	2S-4R	2	4	0	4	4	2	1	3
UID	Q03052	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q03111	POSITIVE	1S-1R	1	1	1	25	26	6	1	5
UID	Q03113	POSITIVE	1S-6R	1	6	6	6	12	2	1	2
UID	Q03135	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q03154	NEGATIVE	2S-2R	2	2	0	2	2	2	1	2
UID	Q03169	POSITIVE	3S-3R	3	3	3	9	12	6	1	4
UID	Q03181	POSITIVE	1S-2R	1	2	2	3	5	2	1	3
UID	Q03188	POSITIVE	3S-8R	3	8	8	23	31	6	1	8
UID	Q03252	NEGATIVE	3S-10R	3	10	0	10	10	3	1	1
UID	Q03393	NEGATIVE	2S-9R	2	9	0	9	9	2	1	2
UID	Q03405	POSITIVE	2S-5R	2	5	5	6	11	3	1	3
UID	Q03405-2	NEGATIVE	1S-5R	1	5	0	5	5	1	1	5
UID	Q03426	NEGATIVE	11S-42R	11	42	0	42	42	11	1	3
UID	Q03431	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q03468	POSITIVE	2S-2R	2	2	2	147	149	7	1	9
UID	Q03518	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	Q03519	POSITIVE	4S-17R	4	17	17	21	38	10	1	5
UID	Q03701	POSITIVE	6S-8R	6	8	8	213	221	9	1	10
UID	Q03923	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q03933	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q03989	POSITIVE	1S-9R	1	9	9	5	14	1	1	9
UID	Q04206	POSITIVE	1S-1R	1	1	1	111	112	10	1	7
UID	Q04323	NEGATIVE	2S-6R	2	6	0	6	6	2	1	1
UID	Q04446	POSITIVE	2S-5R	2	5	5	52	57	7	1	5
UID	Q04637	POSITIVE	5S-8R	5	8	8	169	177	11	1	10
UID	Q04637-9	NEGATIVE	1S-24R	1	24	0	24	24	1	1	9
UID	Q04656	NEGATIVE	1S-3R	1	3	0	3	3	1	1	2
UID	Q04656-3	NEGATIVE	1S-4R	1	4	0	4	4	1	1	2
UID	Q04695	POSITIVE	2S-5R	2	5	5	2	7	3	1	3
UID	Q04724	POSITIVE	1S-1R	1	1	1	51	52	5	1	2
UID	Q04725	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q04726	POSITIVE	4S-5R	4	5	5	135	140	10	1	4
UID	Q04727	POSITIVE	1S-23R	1	23	23	58	81	3	1	3
UID	Q04727-3	POSITIVE	1S-3R	1	3	3	15	18	1	1	8
UID	Q04759	POSITIVE	3S-26R	3	26	26	83	109	8	1	11
UID	Q04760	POSITIVE	2S-3R	2	3	3	116	119	10	1	3
UID	Q04771	POSITIVE	1S-5R	1	5	5	22	27	3	1	3
UID	Q04828	POSITIVE	1S-1R	1	1	1	7	8	3	1	6
UID	Q04864	NEGATIVE	8S-42R	8	42	0	42	42	8	1	5
UID	Q04912	POSITIVE	1S-3R	1	3	3	13	16	3	1	12
UID	Q04917	POSITIVE	3S-6R	3	6	6	68	74	10	1	2
UID	Q04941	POSITIVE	3S-11R	3	11	11	10	21	4	1	2
UID	Q05048	POSITIVE	1S-1R	1	1	1	38	39	7	1	10
UID	Q05084	POSITIVE	1S-2R	1	2	2	25	27	2	1	3
UID	Q05084-2	NEGATIVE	2S-6R	2	6	0	6	6	2	1	2
UID	Q05086	POSITIVE	4S-10R	4	10	10	208	218	11	1	12
UID	Q05193	NEGATIVE	1S-4R	1	4	0	4	4	1	1	1
UID	Q05209	POSITIVE	2S-5R	2	5	5	56	61	7	1	9
UID	Q05397-5	POSITIVE	1S-1R	1	1	1	12	13	1	1	5
UID	Q05469	POSITIVE	1S-1R	1	1	1	20	21	5	1	6
UID	Q05513	NEGATIVE	3S-13R	3	13	0	13	13	3	1	5
UID	Q05519	POSITIVE	1S-1R	1	1	1	22	23	10	1	2
UID	Q05586-5	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q05639	POSITIVE	3S-8R	3	8	8	76	84	7	1	6
UID	Q05655	POSITIVE	2S-3R	2	3	3	82	85	9	1	9
UID	Q05655-2	POSITIVE	1S-1R	1	1	1	13	14	2	1	7
UID	Q05823	POSITIVE	3S-6R	3	6	6	68	74	6	1	8
UID	Q05932	POSITIVE	3S-4R	3	4	4	51	55	6	1	9
UID	Q05BQ5	NEGATIVE	2S-16R	2	16	0	16	16	2	1	5
UID	Q05BV3	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q05D32	NEGATIVE	2S-8R	2	8	0	8	8	2	1	2
UID	Q05DH4	POSITIVE	1S-1R	1	1	1	3	4	2	1	3
UID	Q06124	POSITIVE	5S-25R	5	25	25	210	235	11	1	6
UID	Q06136	POSITIVE	2S-2R	2	2	2	81	83	9	1	4
UID	Q06187	POSITIVE	4S-7R	4	7	7	4	11	4	1	5
UID	Q06190	POSITIVE	1S-1R	1	1	1	21	22	4	1	6
UID	Q06203	POSITIVE	6S-24R	6	24	24	120	144	11	1	9
UID	Q06210	POSITIVE	6S-9R	6	9	9	184	193	12	1	9
UID	Q06265	POSITIVE	3S-7R	3	7	7	55	62	9	1	6
UID	Q06265-2	NEGATIVE	1S-18R	1	18	0	18	18	1	1	7
UID	Q06278	POSITIVE	1S-1R	1	1	1	3	4	1	1	4
UID	Q06323	POSITIVE	8S-9R	8	9	9	141	150	12	1	3
UID	Q06323-2	NEGATIVE	1S-8R	1	8	0	8	8	1	1	3
UID	Q06330	POSITIVE	4S-6R	4	6	6	189	195	10	1	10
UID	Q06416	NEGATIVE	1S-66R	1	66	0	66	66	1	1	1
UID	Q06418	POSITIVE	1S-1R	1	1	1	2	3	2	1	2
UID	Q06455	POSITIVE	1S-2R	1	2	2	14	16	1	1	1
UID	Q06481	POSITIVE	1S-5R	1	5	5	81	86	3	1	7
UID	Q06546	POSITIVE	4S-16R	4	16	16	188	204	10	1	9
UID	Q06547	POSITIVE	1S-2R	1	2	2	28	30	5	1	1
UID	Q06547-3	NEGATIVE	1S-3R	1	3	0	3	3	1	1	1
UID	Q06587	POSITIVE	2S-8R	2	8	8	211	219	9	1	9
UID	Q06609	NEGATIVE	1S-2R	1	2	0	2	2	1	1	2
UID	Q06609-4	NEGATIVE	1S-6R	1	6	0	6	6	1	1	2
UID	Q06730	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q06730-2	NEGATIVE	1S-1R	1	1	0	1	1	1	1	1
UID	Q06787	POSITIVE	2S-2R	2	2	2	43	45	9	1	6
